version,progress,y_lag,Epi_lead,Rsq_Epi
7.0,46.0,-1.0,-0.96479168383049,0.9999833328267645
7.0,46.0,-0.5,-0.5222264872816227,0.9999833328267645
7.0,46.0,0.0,0.0014977532615464417,0.9999833328267645
7.0,46.0,0.5,0.5458216031964068,0.9999833328267645
7.0,46.0,1.0,0.980526492631498,0.9999833328267645
7.0,46.0,1.5,1.2865699499809122,0.9999833328267645
7.0,46.0,2.0,1.5392293620654278,0.9999833328267645
7.0,46.0,2.5,1.7555651287827234,0.9999833328267645
7.0,46.0,3.0,1.9683882354178674,0.9999833328267645
7.0,46.0,3.5,2.1519247395840564,0.9999833328267645
7.0,47.0,-3.5,-2.136498100338146,0.9999811915089594
7.0,47.0,-3.0,-1.9484889352500125,0.9999811915089594
7.0,47.0,-2.5,-1.7474163021426121,0.9999811915089594
7.0,47.0,-2.0,-1.5264683323436155,0.9999811915089594
7.0,47.0,-1.5,-1.2616821807362864,0.9999811915089594
7.0,47.0,-1.0,-0.9666712724603479,0.9999811915089594
7.0,47.0,-0.5,-0.5398264146079373,0.9999811915089594
7.0,47.0,0.0,-0.011506489520194174,0.9999811915089594
7.0,47.0,0.5,0.5542453398068148,0.9999811915089594
7.0,47.0,1.0,0.9840902354876404,0.9999811915089594
7.0,47.0,1.5,1.2893178107597303,0.9999811915089594
7.0,47.0,2.0,1.5361226571890145,0.9999811915089594
7.0,47.0,2.5,1.746809662778292,0.9999811915089594
7.0,47.0,3.0,1.9587958160055314,0.9999811915089594
7.0,47.0,3.5,2.1652272644554555,0.9999811915089594
7.0,48.0,-3.5,-2.1342521011447095,0.9999820933658393
7.0,48.0,-3.0,-1.9508399946624075,0.9999820933658393
7.0,48.0,-2.5,-1.7430649991498792,0.9999820933658393
7.0,48.0,-2.0,-1.526901667209745,0.9999820933658393
7.0,48.0,-1.5,-1.2782602497156783,0.9999820933658393
7.0,48.0,-1.0,-0.9680031272634982,0.9999820933658393
7.0,48.0,-0.5,-0.5318873590961672,0.9999820933658393
7.0,48.0,0.0,0.03001537154425754,0.9999820933658393
7.0,48.0,0.5,0.5499594171605323,0.9999820933658393
7.0,48.0,1.0,0.9837493861718289,0.9999820933658393
7.0,48.0,1.5,1.2768407719585424,0.9999820933658393
7.0,48.0,2.0,1.5236489609298127,0.9999820933658393
7.0,48.0,2.5,1.7558812950172251,0.9999820933658393
7.0,48.0,3.0,1.9624639981261645,0.9999820933658393
7.0,48.0,3.5,2.1543990601997014,0.9999820933658393
7.0,49.0,-3.5,-2.124879117884456,0.9999819579920854
7.0,49.0,-3.0,-1.9503236962683388,0.9999819579920854
7.0,49.0,-2.5,-1.750577270869223,0.9999819579920854
7.0,49.0,-2.0,-1.5309616349818627,0.9999819579920854
7.0,49.0,-1.5,-1.2823136542445774,0.9999819579920854
7.0,49.0,-1.0,-0.9728945101124291,0.9999819579920854
7.0,49.0,-0.5,-0.5335639858131836,0.9999819579920854
7.0,49.0,0.0,-0.007560481771536676,0.9999819579920854
7.0,49.0,0.5,0.5326707395146182,0.9999819579920854
7.0,49.0,1.0,0.9832463571663972,0.9999819579920854
7.0,49.0,1.5,1.287294005128963,0.9999819579920854
7.0,49.0,2.0,1.5271917597143596,0.9999819579920854
7.0,49.0,2.5,1.7613479948775055,0.9999819579920854
7.0,49.0,3.0,1.963131005467853,0.9999819579920854
7.0,49.0,3.5,2.1509709420458996,0.9999819579920854
7.0,50.0,-3.5,-2.1274982564961773,0.9999879575618487
7.0,50.0,-3.0,-1.9462230216366958,0.9999879575618487
7.0,50.0,-2.5,-1.749248011633325,0.9999879575618487
7.0,50.0,-2.0,-1.5231735370321828,0.9999879575618487
7.0,50.0,-1.5,-1.2727209468420335,0.9999879575618487
7.0,50.0,-1.0,-0.9662471774309519,0.9999879575618487
7.0,50.0,-0.5,-0.5307439396583219,0.9999879575618487
7.0,50.0,0.0,-0.0047952952772201685,0.9999879575618487
7.0,50.0,0.5,0.5356921005203524,0.9999879575618487
7.0,50.0,1.0,0.988761579239809,0.9999879575618487
7.0,50.0,1.5,1.2966954341880563,0.9999879575618487
7.0,50.0,2.0,1.5485258347262916,0.9999879575618487
7.0,50.0,2.5,1.7588571693523936,0.9999879575618487
7.0,50.0,3.0,1.965664606387398,0.9999879575618487
7.0,50.0,3.5,2.15118770871572,0.9999879575618487
7.0,51.0,-3.5,-2.127758692474517,0.9999867306775074
7.0,51.0,-3.0,-1.9455082678679243,0.9999867306775074
7.0,51.0,-2.5,-1.7436847578471546,0.9999867306775074
7.0,51.0,-2.0,-1.530200004921816,0.9999867306775074
7.0,51.0,-1.5,-1.286450449833537,0.9999867306775074
7.0,51.0,-1.0,-0.9833930861868859,0.9999867306775074
7.0,51.0,-0.5,-0.5489909424970668,0.9999867306775074
7.0,51.0,0.0,-0.009643059685049471,0.9999867306775074
7.0,51.0,0.5,0.5466594442576939,0.9999867306775074
7.0,51.0,1.0,0.9920340297406098,0.9999867306775074
7.0,51.0,1.5,1.2964417430274058,0.9999867306775074
7.0,51.0,2.0,1.5453567848587118,0.9999867306775074
7.0,51.0,2.5,1.7624745886751922,0.9999867306775074
7.0,51.0,3.0,1.9608410109001913,0.9999867306775074
7.0,51.0,3.5,2.145777571257344,0.9999867306775074
7.0,52.0,-3.5,-2.138994962217266,0.9999831326651506
7.0,52.0,-3.0,-1.9603758179706767,0.9999831326651506
7.0,52.0,-2.5,-1.7537139473362087,0.9999831326651506
7.0,52.0,-2.0,-1.525025584895834,0.9999831326651506
7.0,52.0,-1.5,-1.2819029083576692,0.9999831326651506
7.0,52.0,-1.0,-0.9842111495251199,0.9999831326651506
7.0,52.0,-0.5,-0.5586016987657821,0.9999831326651506
7.0,52.0,0.0,-0.025573553618084,0.9999831326651506
7.0,52.0,0.5,0.5432856676434122,0.9999831326651506
7.0,52.0,1.0,0.9874930027566422,0.9999831326651506
7.0,52.0,1.5,1.2993109814511656,0.9999831326651506
7.0,52.0,2.0,1.5463635881030453,0.9999831326651506
7.0,52.0,2.5,1.749431593324747,0.9999831326651506
7.0,52.0,3.0,1.9553197467572265,0.9999831326651506
7.0,52.0,3.5,2.144787307079562,0.9999831326651506
7.0,53.0,-3.5,-2.1424034009485706,0.9999884495521193
7.0,53.0,-3.0,-1.9465631734422049,0.9999884495521193
7.0,53.0,-2.5,-1.741078795227602,0.9999884495521193
7.0,53.0,-2.0,-1.5310120855271674,0.9999884495521193
7.0,53.0,-1.5,-1.290626416402628,0.9999884495521193
7.0,53.0,-1.0,-0.9739727201689293,0.9999884495521193
7.0,53.0,-0.5,-0.5467754990295413,0.9999884495521193
7.0,53.0,0.0,-0.0033730858047880674,0.9999884495521193
7.0,53.0,0.5,0.5450561327182941,0.9999884495521193
7.0,53.0,1.0,0.9901446213327803,0.9999884495521193
7.0,53.0,1.5,1.2873904191592893,0.9999884495521193
7.0,53.0,2.0,1.5436465892047904,0.9999884495521193
7.0,53.0,2.5,1.7524431202322512,0.9999884495521193
7.0,53.0,3.0,1.9664028303175107,0.9999884495521193
7.0,53.0,3.5,2.1565639087277058,0.9999884495521193
7.0,54.0,-3.5,-2.1491125578334516,0.9999851321534021
7.0,54.0,-3.0,-1.9632405001298847,0.9999851321534021
7.0,54.0,-2.5,-1.7549223298159289,0.9999851321534021
7.0,54.0,-2.0,-1.5345669925692664,0.9999851321534021
7.0,54.0,-1.5,-1.2914096248313411,0.9999851321534021
7.0,54.0,-1.0,-0.9827365006535221,0.9999851321534021
7.0,54.0,-0.5,-0.5457690949859104,0.9999851321534021
7.0,54.0,0.0,-0.015113168033186186,0.9999851321534021
7.0,54.0,0.5,0.537364829570717,0.9999851321534021
7.0,54.0,1.0,0.9792460476438232,0.9999851321534021
7.0,54.0,1.5,1.2815924751439067,0.9999851321534021
7.0,54.0,2.0,1.5397393050574284,0.9999851321534021
7.0,54.0,2.5,1.752041886501233,0.9999851321534021
7.0,54.0,3.0,1.9617691132348987,0.9999851321534021
7.0,54.0,3.5,2.1585122026175974,0.9999851321534021
7.0,55.0,-3.5,-2.1460501607537177,0.9999877728175368
7.0,55.0,-3.0,-1.96154708951748,0.9999877728175368
7.0,55.0,-2.5,-1.7577805533316007,0.9999877728175368
7.0,55.0,-2.0,-1.538538008924921,0.9999877728175368
7.0,55.0,-1.5,-1.2878457795501648,0.9999877728175368
7.0,55.0,-1.0,-0.9814343648240335,0.9999877728175368
7.0,55.0,-0.5,-0.5393205059994834,0.9999877728175368
7.0,55.0,0.0,0.007586767008186279,0.9999877728175368
7.0,55.0,0.5,0.5551514792979524,0.9999877728175368
7.0,55.0,1.0,0.9860344650129773,0.9999877728175368
7.0,55.0,1.5,1.2878223062346201,0.9999877728175368
7.0,55.0,2.0,1.54218420723454,0.9999877728175368
7.0,55.0,2.5,1.7617134918622281,0.9999877728175368
7.0,55.0,3.0,1.965442233706439,0.9999877728175368
7.0,55.0,3.5,2.1663350298713846,0.9999877728175368
7.0,56.0,-3.5,-2.1455670628011734,0.9999865850704811
7.0,56.0,-3.0,-1.9606638862652197,0.9999865850704811
7.0,56.0,-2.5,-1.754888654922092,0.9999865850704811
7.0,56.0,-2.0,-1.5349978884505278,0.9999865850704811
7.0,56.0,-1.5,-1.2869554194276354,0.9999865850704811
7.0,56.0,-1.0,-0.9772027561831697,0.9999865850704811
7.0,56.0,-0.5,-0.546366284231887,0.9999865850704811
7.0,56.0,0.0,-0.0059069900298491795,0.9999865850704811
7.0,56.0,0.5,0.5386491678110917,0.9999865850704811
7.0,56.0,1.0,0.977886817911503,0.9999865850704811
7.0,56.0,1.5,1.2885108197611452,0.9999865850704811
7.0,56.0,2.0,1.5360238064468108,0.9999865850704811
7.0,56.0,2.5,1.756508494867214,0.9999865850704811
7.0,56.0,3.0,1.959340343612865,0.9999865850704811
7.0,56.0,3.5,2.144089217625302,0.9999865850704811
7.0,57.0,-3.5,-2.1571627293002766,0.9999865236453536
7.0,57.0,-3.0,-1.9558559438022571,0.9999865236453536
7.0,57.0,-2.5,-1.7488759661015556,0.9999865236453536
7.0,57.0,-2.0,-1.534395863411138,0.9999865236453536
7.0,57.0,-1.5,-1.2875757037671534,0.9999865236453536
7.0,57.0,-1.0,-0.9756279091536291,0.9999865236453536
7.0,57.0,-0.5,-0.5355217892427127,0.9999865236453536
7.0,57.0,0.0,0.011821305135261806,0.9999865236453536
7.0,57.0,0.5,0.5397398319287174,0.9999865236453536
7.0,57.0,1.0,0.9794125955277773,0.9999865236453536
7.0,57.0,1.5,1.283198717079063,0.9999865236453536
7.0,57.0,2.0,1.5254999436828585,0.9999865236453536
7.0,57.0,2.5,1.7515022000534433,0.9999865236453536
7.0,57.0,3.0,1.957999431080295,0.9999865236453536
7.0,57.0,3.5,2.1392927204001397,0.9999865236453536
7.0,58.0,-3.5,-2.1461589809876345,0.9999848154882806
7.0,58.0,-3.0,-1.9594748135563709,0.9999848154882806
7.0,58.0,-2.5,-1.7529663665112696,0.9999848154882806
7.0,58.0,-2.0,-1.5448681282540209,0.9999848154882806
7.0,58.0,-1.5,-1.284377125311109,0.9999848154882806
7.0,58.0,-1.0,-0.9728333399506205,0.9999848154882806
7.0,58.0,-0.5,-0.5325090645203255,0.9999848154882806
7.0,58.0,0.0,0.02453651413482849,0.9999848154882806
7.0,58.0,0.5,0.5527225195246007,0.9999848154882806
7.0,58.0,1.0,0.9829402330006329,0.9999848154882806
7.0,58.0,1.5,1.2865128648506734,0.9999848154882806
7.0,58.0,2.0,1.533792622838024,0.9999848154882806
7.0,58.0,2.5,1.7683784942753,0.9999848154882806
7.0,58.0,3.0,1.9556117224946852,0.9999848154882806
7.0,58.0,3.5,2.135299571961064,0.9999848154882806
7.0,59.0,-3.5,-2.1608845863537676,0.9999825469426151
7.0,59.0,-3.0,-1.9698836798255455,0.9999825469426151
7.0,59.0,-2.5,-1.7520086944114703,0.9999825469426151
7.0,59.0,-2.0,-1.5341337089973957,0.9999825469426151
7.0,59.0,-1.5,-1.285426451454682,0.9999825469426151
7.0,59.0,-1.0,-0.9859744694777016,0.9999825469426151
7.0,59.0,-0.5,-0.534451637739462,0.9999825469426151
7.0,59.0,0.0,0.03631539866295519,0.9999825469426151
7.0,59.0,0.5,0.5596331250173344,0.9999825469426151
7.0,59.0,1.0,0.9884905793902747,0.9999825469426151
7.0,59.0,1.5,1.2922157704107162,0.9999825469426151
7.0,59.0,2.0,1.5296489040755985,0.9999825469426151
7.0,59.0,2.5,1.7608533037573562,0.9999825469426151
7.0,59.0,3.0,1.9566835663147466,0.9999825469426151
7.0,59.0,3.5,2.1401059057707092,0.9999825469426151
7.0,60.0,-3.5,-2.1466101456604783,0.999985983807322
7.0,60.0,-3.0,-1.9592435669823338,0.999985983807322
7.0,60.0,-2.5,-1.747923505553823,0.999985983807322
7.0,60.0,-2.0,-1.5315438165217297,0.999985983807322
7.0,60.0,-1.5,-1.2863445871619175,0.999985983807322
7.0,60.0,-1.0,-0.9754692208245561,0.999985983807322
7.0,60.0,-0.5,-0.5298068843321233,0.999985983807322
7.0,60.0,0.0,0.010274180512182207,0.999985983807322
7.0,60.0,0.5,0.5492349800349651,0.999985983807322
7.0,60.0,1.0,1.001242130694938,0.999985983807322
7.0,60.0,1.5,1.2943378161644552,0.999985983807322
7.0,60.0,2.0,1.5360640216434582,0.999985983807322
7.0,60.0,2.5,1.7616962752626835,0.999985983807322
7.0,60.0,3.0,1.967548131502257,0.999985983807322
7.0,60.0,3.5,2.156215081624755,0.999985983807322
7.0,61.0,-3.5,-2.138137405674617,0.9999883774186694
7.0,61.0,-3.0,-1.955747956933908,0.9999883774186694
7.0,61.0,-2.5,-1.7455935329051473,0.9999883774186694
7.0,61.0,-2.0,-1.5316877740578774,0.9999883774186694
7.0,61.0,-1.5,-1.2804874989742543,0.9999883774186694
7.0,61.0,-1.0,-0.9721403365968662,0.9999883774186694
7.0,61.0,-0.5,-0.5471325633029143,0.9999883774186694
7.0,61.0,0.0,0.006680927899784694,0.9999883774186694
7.0,61.0,0.5,0.5697352936438185,0.9999883774186694
7.0,61.0,1.0,1.0027527708827473,0.9999883774186694
7.0,61.0,1.5,1.2948342600719986,0.9999883774186694
7.0,61.0,2.0,1.5329787063491298,0.9999883774186694
7.0,61.0,2.5,1.7591413767824848,0.9999883774186694
7.0,61.0,3.0,1.959116289872492,0.9999883774186694
7.0,61.0,3.5,2.1590912029625002,0.9999883774186694
7.0,62.0,-3.5,-2.151275697579202,0.9999867145827723
7.0,62.0,-3.0,-1.9603792172596586,0.9999867145827723
7.0,62.0,-2.5,-1.751027025240878,0.9999867145827723
7.0,62.0,-2.0,-1.5324765921958117,0.9999867145827723
7.0,62.0,-1.5,-1.2773992385936321,0.9999867145827723
7.0,62.0,-1.0,-0.9749361486803381,0.9999867145827723
7.0,62.0,-0.5,-0.5282945769791618,0.9999867145827723
7.0,62.0,0.0,0.023130548186244715,0.9999867145827723
7.0,62.0,0.5,0.5587754789548062,0.9999867145827723
7.0,62.0,1.0,0.9963110879796591,0.9999867145827723
7.0,62.0,1.5,1.2975054514127868,0.9999867145827723
7.0,62.0,2.0,1.5315217585139655,0.9999867145827723
7.0,62.0,2.5,1.7541284274965299,0.9999867145827723
7.0,62.0,3.0,1.954988193677094,0.9999867145827723
7.0,62.0,3.5,2.155847959857658,0.9999867145827723
7.0,63.0,-3.5,-2.1625156724178662,0.9999866615925947
7.0,63.0,-3.0,-1.9661939978300453,0.9999866615925947
7.0,63.0,-2.5,-1.754440022947162,0.9999866615925947
7.0,63.0,-2.0,-1.5426860480642786,0.9999866615925947
7.0,63.0,-1.5,-1.2723189042557124,0.9999866615925947
7.0,63.0,-1.0,-0.9681827278145134,0.9999866615925947
7.0,63.0,-0.5,-0.5164867807637585,0.9999866615925947
7.0,63.0,0.0,0.006347695665981812,0.9999866615925947
7.0,63.0,0.5,0.5532429564527349,0.9999866615925947
7.0,63.0,1.0,1.0022332379549965,0.9999866615925947
7.0,63.0,1.5,1.2998040722648168,0.9999866615925947
7.0,63.0,2.0,1.5419759760111005,0.9999866615925947
7.0,63.0,2.5,1.7574447041657189,0.9999866615925947
7.0,63.0,3.0,1.9594523060989504,0.9999866615925947
7.0,63.0,3.5,2.1614599080321817,0.9999866615925947
7.0,64.0,-3.5,-2.144007597098539,0.9999876244736601
7.0,64.0,-3.0,-1.9628279488523226,0.9999876244736601
7.0,64.0,-2.5,-1.7553406746069022,0.9999876244736601
7.0,64.0,-2.0,-1.5327190559364785,0.9999876244736601
7.0,64.0,-1.5,-1.2827983870696258,0.9999876244736601
7.0,64.0,-1.0,-0.9809642621598169,0.9999876244736601
7.0,64.0,-0.5,-0.5330858077784513,0.9999876244736601
7.0,64.0,0.0,-0.0067662258790723295,0.9999876244736601
7.0,64.0,0.5,0.5480672265371955,0.9999876244736601
7.0,64.0,1.0,0.9938834555652512,0.9999876244736601
7.0,64.0,1.5,1.2971490045952758,0.9999876244736601
7.0,64.0,2.0,1.5478315183881857,0.9999876244736601
7.0,64.0,2.5,1.7674685925662823,0.9999876244736601
7.0,64.0,3.0,1.9717637250996551,0.9999876244736601
7.0,64.0,3.5,2.176058857633027,0.9999876244736601
7.0,65.0,-3.5,-2.133584318129383,0.999982670948206
7.0,65.0,-3.0,-1.9477542089988902,0.999982670948206
7.0,65.0,-2.5,-1.7475131110391362,0.999982670948206
7.0,65.0,-2.0,-1.531054390048138,0.999982670948206
7.0,65.0,-1.5,-1.2746047240075797,0.999982670948206
7.0,65.0,-1.0,-0.9807000582034818,0.999982670948206
7.0,65.0,-0.5,-0.5361436957687642,0.999982670948206
7.0,65.0,0.0,0.008296051012009587,0.999982670948206
7.0,65.0,0.5,0.5383571588777631,0.999982670948206
7.0,65.0,1.0,0.9923243697882598,0.999982670948206
7.0,65.0,1.5,1.3000481427850086,0.999982670948206
7.0,65.0,2.0,1.540667454594089,0.999982670948206
7.0,65.0,2.5,1.7595264241482766,0.999982670948206
7.0,65.0,3.0,1.9634794755732337,0.999982670948206
7.0,65.0,3.5,2.1674325269981907,0.999982670948206
7.0,66.0,-3.5,-2.1533746558371725,0.9999838655926054
7.0,66.0,-3.0,-1.9661285258550298,0.9999838655926054
7.0,66.0,-2.5,-1.7548959790378105,0.9999838655926054
7.0,66.0,-2.0,-1.5300286682926856,0.9999838655926054
7.0,66.0,-1.5,-1.2771155197756427,0.9999838655926054
7.0,66.0,-1.0,-0.9611715478979467,0.9999838655926054
7.0,66.0,-0.5,-0.5224952377072118,0.9999838655926054
7.0,66.0,0.0,0.002841858163834532,0.9999838655926054
7.0,66.0,0.5,0.5520813273270595,0.9999838655926054
7.0,66.0,1.0,0.9842915726515149,0.9999838655926054
7.0,66.0,1.5,1.28063527580782,0.9999838655926054
7.0,66.0,2.0,1.5361025810751678,0.9999838655926054
7.0,66.0,2.5,1.7647198319173119,0.9999838655926054
7.0,66.0,3.0,1.9688700701517887,0.9999838655926054
7.0,66.0,3.5,2.169943924072749,0.9999838655926054
7.0,67.0,-3.5,-2.1573624180852127,0.9999825225192434
7.0,67.0,-3.0,-1.9641880972679662,0.9999825225192434
7.0,67.0,-2.5,-1.7473847292277005,0.9999825225192434
7.0,67.0,-2.0,-1.530581361187435,0.9999825225192434
7.0,67.0,-1.5,-1.2817600365575406,0.9999825225192434
7.0,67.0,-1.0,-0.9706905503238342,0.9999825225192434
7.0,67.0,-0.5,-0.5290205822182665,0.9999825225192434
7.0,67.0,0.0,0.0058380148277557,0.9999825225192434
7.0,67.0,0.5,0.5635256410502189,0.9999825225192434
7.0,67.0,1.0,0.9777549373085372,0.9999825225192434
7.0,67.0,1.5,1.2845848916752045,0.9999825225192434
7.0,67.0,2.0,1.5354839044390411,0.9999825225192434
7.0,67.0,2.5,1.758690418247804,0.9999825225192434
7.0,67.0,3.0,1.9605925199690857,0.9999825225192434
7.0,67.0,3.5,2.154391146115138,0.9999825225192434
7.0,68.0,-3.5,-2.1477401137863965,0.9999812140816852
7.0,68.0,-3.0,-1.964549169513589,0.9999812140816852
7.0,68.0,-2.5,-1.7530098068990496,0.9999812140816852
7.0,68.0,-2.0,-1.539992571246434,0.9999812140816852
7.0,68.0,-1.5,-1.2839817975249628,0.9999812140816852
7.0,68.0,-1.0,-0.974857344600452,0.9999812140816852
7.0,68.0,-0.5,-0.5265046464637054,0.9999812140816852
7.0,68.0,0.0,0.015976200868552226,0.9999812140816852
7.0,68.0,0.5,0.5544324464682134,0.9999812140816852
7.0,68.0,1.0,0.9877844419923427,0.9999812140816852
7.0,68.0,1.5,1.2882662538495593,0.9999812140816852
7.0,68.0,2.0,1.5283604899255783,0.9999812140816852
7.0,68.0,2.5,1.7621799485253495,0.9999812140816852
7.0,68.0,3.0,1.9621978078840145,0.9999812140816852
7.0,68.0,3.5,2.1425863917253896,0.9999812140816852
7.0,69.0,-3.5,-2.144486622542116,0.9999870462837961
7.0,69.0,-3.0,-1.9565919607335274,0.9999870462837961
7.0,69.0,-2.5,-1.7541331601880663,0.9999870462837961
7.0,69.0,-2.0,-1.532315753928946,0.9999870462837961
7.0,69.0,-1.5,-1.2887746658997479,0.9999870462837961
7.0,69.0,-1.0,-1.0006916223360975,0.9999870462837961
7.0,69.0,-0.5,-0.5414592735603774,0.9999870462837961
7.0,69.0,0.0,-0.0018401330822956918,0.9999870462837961
7.0,69.0,0.5,0.5507936466268314,0.9999870462837961
7.0,69.0,1.0,0.9877881727776043,0.9999870462837961
7.0,69.0,1.5,1.284983583092545,0.9999870462837961
7.0,69.0,2.0,1.5313086861815783,0.9999870462837961
7.0,69.0,2.5,1.7667425346019563,0.9999870462837961
7.0,69.0,3.0,1.9674099467976527,0.9999870462837961
7.0,69.0,3.5,2.1472343618117993,0.9999870462837961
7.0,70.0,-3.5,-2.1356978863150298,0.9999848831745798
7.0,70.0,-3.0,-1.9506900098414623,0.9999848831745798
7.0,70.0,-2.5,-1.7614396779070847,0.9999848831745798
7.0,70.0,-2.0,-1.531948279341488,0.9999848831745798
7.0,70.0,-1.5,-1.2882740131367836,0.9999848831745798
7.0,70.0,-1.0,-0.9791820761285579,0.9999848831745798
7.0,70.0,-0.5,-0.528653974758362,0.9999848831745798
7.0,70.0,0.0,0.007119361681438341,0.9999848831745798
7.0,70.0,0.5,0.5460105270509326,0.9999848831745798
7.0,70.0,1.0,0.9808092639315369,0.9999848831745798
7.0,70.0,1.5,1.270976406054272,0.9999848831745798
7.0,70.0,2.0,1.5237445424889757,0.9999848831745798
7.0,70.0,2.5,1.7579588861669302,0.9999848831745798
7.0,70.0,3.0,1.972290331607777,0.9999848831745798
7.0,70.0,3.5,2.1582815325005322,0.9999848831745798
7.0,71.0,-3.5,-2.1309763102839994,0.999987154740746
7.0,71.0,-3.0,-1.947684000783543,0.999987154740746
7.0,71.0,-2.5,-1.7552537447804186,0.999987154740746
7.0,71.0,-2.0,-1.5327997291166866,0.999987154740746
7.0,71.0,-1.5,-1.2859994365647447,0.999987154740746
7.0,71.0,-1.0,-0.9735281076881458,0.999987154740746
7.0,71.0,-0.5,-0.5217635221527928,0.999987154740746
7.0,71.0,0.0,0.0009718144047534683,0.999987154740746
7.0,71.0,0.5,0.5182060018442696,0.999987154740746
7.0,71.0,1.0,0.9574875432788454,0.999987154740746
7.0,71.0,1.5,1.274300103734994,0.999987154740746
7.0,71.0,2.0,1.530583013861367,0.999987154740746
7.0,71.0,2.5,1.7536250144043526,0.999987154740746
7.0,71.0,3.0,1.9591908425958735,0.999987154740746
7.0,71.0,3.5,2.13825562054428,0.999987154740746
7.0,72.0,-3.5,-2.1411164194924224,0.9999884912506837
7.0,72.0,-3.0,-1.954203160924446,0.9999884912506837
7.0,72.0,-2.5,-1.7557068679643906,0.9999884912506837
7.0,72.0,-2.0,-1.5384366269809957,0.9999884912506837
7.0,72.0,-1.5,-1.2834560448601895,0.9999884912506837
7.0,72.0,-1.0,-0.9696508103679305,0.9999884912506837
7.0,72.0,-0.5,-0.5323008612010134,0.9999884912506837
7.0,72.0,0.0,-0.007470917013120637,0.9999884912506837
7.0,72.0,0.5,0.5277107916443928,0.9999884912506837
7.0,72.0,1.0,0.9674716011832709,0.9999884912506837
7.0,72.0,1.5,1.2575012281273326,0.9999884912506837
7.0,72.0,2.0,1.5228481515800405,0.9999884912506837
7.0,72.0,2.5,1.746751207885439,0.9999884912506837
7.0,72.0,3.0,1.9518480334083175,0.9999884912506837
7.0,72.0,3.5,2.1285539397270856,0.9999884912506837
7.0,73.0,-3.5,-2.1520026864374464,0.9999836060665465
7.0,73.0,-3.0,-1.9603061526714498,0.9999836060665465
7.0,73.0,-2.5,-1.748406887835971,0.9999836060665465
7.0,73.0,-2.0,-1.5283745186772524,0.9999836060665465
7.0,73.0,-1.5,-1.279044559103185,0.9999836060665465
7.0,73.0,-1.0,-0.9749041950624697,0.9999836060665465
7.0,73.0,-0.5,-0.5356488463754572,0.9999836060665465
7.0,73.0,0.0,0.002676292385628387,0.9999836060665465
7.0,73.0,0.5,0.5341145940415796,0.9999836060665465
7.0,73.0,1.0,0.9711530984495478,0.9999836060665465
7.0,73.0,1.5,1.2630618523940071,0.9999836060665465
7.0,73.0,2.0,1.521342483322261,0.9999836060665465
7.0,73.0,2.5,1.7528078001412075,0.9999836060665465
7.0,73.0,3.0,1.9512662861155943,0.9999836060665465
7.0,73.0,3.5,2.1497247720899813,0.9999836060665465
7.0,74.0,-3.5,-2.155802541924396,0.9999875052923801
7.0,74.0,-3.0,-1.9585034028096908,0.9999875052923801
7.0,74.0,-2.5,-1.7542087838010147,0.9999875052923801
7.0,74.0,-2.0,-1.524759448654889,0.9999875052923801
7.0,74.0,-1.5,-1.2823522112872001,0.9999875052923801
7.0,74.0,-1.0,-0.9790273408314515,0.9999875052923801
7.0,74.0,-0.5,-0.5411748192984578,0.9999875052923801
7.0,74.0,0.0,0.010597286808850748,0.9999875052923801
7.0,74.0,0.5,0.5658024125599276,0.9999875052923801
7.0,74.0,1.0,0.9848549914625109,0.9999875052923801
7.0,74.0,1.5,1.2766749342234829,0.9999875052923801
7.0,74.0,2.0,1.5123917396145237,0.9999875052923801
7.0,74.0,2.5,1.7456938894985747,0.9999875052923801
7.0,74.0,3.0,1.9462367762770407,0.9999875052923801
7.0,74.0,3.5,2.146779663055507,0.9999875052923801
7.0,75.0,-3.5,-2.160795284763713,0.9999850393645606
7.0,75.0,-3.0,-1.9666614607961832,0.9999850393645606
7.0,75.0,-2.5,-1.7586390670810543,0.9999850393645606
7.0,75.0,-2.0,-1.5334557285077977,0.9999850393645606
7.0,75.0,-1.5,-1.2850450274085339,0.9999850393645606
7.0,75.0,-1.0,-0.9763134411025212,0.9999850393645606
7.0,75.0,-0.5,-0.5315946659996188,0.9999850393645606
7.0,75.0,0.0,-0.005851783510586461,0.9999850393645606
7.0,75.0,0.5,0.5400171803454774,0.9999850393645606
7.0,75.0,1.0,0.9789276951058463,0.9999850393645606
7.0,75.0,1.5,1.2755087377516654,0.9999850393645606
7.0,75.0,2.0,1.5263688772331738,0.9999850393645606
7.0,75.0,2.5,1.7473529050901235,0.9999850393645606
7.0,75.0,3.0,1.9420119661607327,0.9999850393645606
7.0,75.0,3.5,2.1366710272313427,0.9999850393645606
7.0,76.0,-3.5,-2.145459892915514,0.9999825201193162
7.0,76.0,-3.0,-1.9609358464085356,0.9999825201193162
7.0,76.0,-2.5,-1.7569288409645583,0.9999825201193162
7.0,76.0,-2.0,-1.5425506946950416,0.9999825201193162
7.0,76.0,-1.5,-1.2903042670196743,0.9999825201193162
7.0,76.0,-1.0,-0.9930922993180219,0.9999825201193162
7.0,76.0,-0.5,-0.5410750832279883,0.9999825201193162
7.0,76.0,0.0,0.0016123467738267117,0.9999825201193162
7.0,76.0,0.5,0.5491775070156404,0.9999825201193162
7.0,76.0,1.0,0.9874186149148823,0.9999825201193162
